time,symbol,seqno,price
1473412157,APPL,194.0,1564.0
1473412157,APPL,195.0,1599.0
1473412157,APPL,195.0,1599.0
1473412157,APPL,195.0,1599.0
1473412158,APPL,195.0,1599.0
1473412158,APPL,196.0,1588.0
1473412158,APPL,196.0,1588.0
1473412159,APPL,196.0,1588.0
1473412159,APPL,196.0,1588.0
1473412159,APPL,197.0,1647.0
1473412159,APPL,197.0,1647.0
1473412160,APPL,197.0,1647.0
1473412160,APPL,197.0,1647.0
1473412160,APPL,198.0,1621.0
1473412160,APPL,198.0,1621.0
1473412160,APPL,198.0,1621.0
1473412160,APPL,198.0,1621.0
1473412161,APPL,199.0,1516.0
1473412161,APPL,199.0,1516.0
1473412161,APPL,199.0,1516.0
1473412162,APPL,199.0,1516.0
1473412162,APPL,200.0,1579.0
1473412162,APPL,200.0,1579.0
1473412162,APPL,200.0,1579.0
1473412162,APPL,200.0,1579.0
1473412163,APPL,201.0,1613.0
1473412163,APPL,201.0,1613.0
1473412164,APPL,201.0,1613.0
1473412164,APPL,201.0,1613.0
1473412164,APPL,202.0,1581.0
1473412164,APPL,202.0,1581.0
1473412165,APPL,202.0,1581.0
1473412165,APPL,202.0,1581.0
1473412165,APPL,203.0,1561.0
1473412165,APPL,203.0,1561.0
1473412166,APPL,203.0,1561.0
1473412166,APPL,203.0,1561.0
1473412166,APPL,204.0,1531.0
1473412166,APPL,204.0,1531.0
1473412166,APPL,204.0,1531.0
1473412167,APPL,204.0,1531.0
1473412167,APPL,205.0,1512.0
1473412167,APPL,205.0,1512.0
1473412167,APPL,205.0,1512.0
1473412168,APPL,205.0,1512.0
1473412168,APPL,206.0,1558.0
1473412168,APPL,206.0,1558.0
1473412168,APPL,206.0,1558.0
1473412169,APPL,206.0,1558.0
1473412169,APPL,207.0,1652.0
1473412169,APPL,207.0,1652.0
1473412169,APPL,207.0,1652.0
1473412170,APPL,207.0,1652.0
1473412170,APPL,208.0,1577.0
1473412170,APPL,208.0,1577.0
1473412171,APPL,208.0,1577.0
1473412171,APPL,208.0,1577.0
1473412171,APPL,209.0,1640.0
1473412171,APPL,209.0,1640.0
1473412171,APPL,209.0,1640.0
1473412172,APPL,209.0,1640.0
1473412172,APPL,210.0,1533.0
1473412172,APPL,210.0,1533.0
1473412173,APPL,210.0,1533.0
1473412173,APPL,210.0,1533.0
1473412173,APPL,211.0,1531.0
1473412173,APPL,211.0,1531.0
1473412174,APPL,211.0,1531.0
1473412174,APPL,211.0,1531.0
1473412174,APPL,212.0,1627.0
1473412174,APPL,212.0,1627.0
1473412174,APPL,212.0,1627.0
1473412175,APPL,212.0,1627.0
1473412175,APPL,213.0,1658.0
1473412175,APPL,213.0,1658.0
1473412176,APPL,213.0,1658.0
1473412176,APPL,214.0,1569.0
1473412176,APPL,214.0,1569.0
1473412176,APPL,214.0,1569.0
1473412177,APPL,214.0,1569.0
1473412177,APPL,215.0,1640.0
1473412177,APPL,215.0,1640.0
1473412177,APPL,215.0,1640.0
1473412177,APPL,215.0,1640.0
1473412178,APPL,216.0,1585.0
1473412178,APPL,216.0,1585.0
1473412178,APPL,216.0,1585.0
1473412179,APPL,216.0,1585.0
1473412179,APPL,217.0,1516.0
1473412179,APPL,217.0,1516.0
1473412180,APPL,217.0,1516.0
1473412180,APPL,217.0,1516.0
1473412180,APPL,218.0,1677.0
1473412180,APPL,218.0,1677.0
1473412180,APPL,218.0,1677.0
1473412181,APPL,218.0,1677.0
1473412181,APPL,219.0,1579.0
1473412181,APPL,219.0,1579.0
1473412181,APPL,219.0,1579.0
1473412181,APPL,219.0,1579.0
1473412182,APPL,220.0,1664.0
1473412182,APPL,220.0,1664.0
1473412182,APPL,220.0,1664.0
1473412183,APPL,220.0,1664.0
1473412183,APPL,221.0,1673.0
1473412183,APPL,221.0,1673.0
1473412183,APPL,221.0,1673.0
1473412183,APPL,221.0,1673.0
1473412184,APPL,222.0,1500.0
1473412184,APPL,222.0,1500.0
1473412184,APPL,222.0,1500.0
1473412185,APPL,222.0,1500.0
1473412185,APPL,223.0,1553.0
1473412186,APPL,223.0,1553.0
1473412186,APPL,223.0,1553.0
1473412186,APPL,223.0,1553.0
1473412186,APPL,224.0,1543.0
1473412186,APPL,224.0,1543.0
1473412186,APPL,224.0,1543.0
1473412187,APPL,224.0,1543.0
1473412187,APPL,225.0,1616.0
1473412187,APPL,225.0,1616.0
1473412187,APPL,225.0,1616.0
1473412187,APPL,225.0,1616.0
1473412188,APPL,226.0,1596.0
1473412188,APPL,226.0,1596.0
1473412189,APPL,226.0,1596.0
1473412189,APPL,226.0,1596.0
1473412190,APPL,227.0,1687.0
1473412190,APPL,227.0,1687.0
1473412190,APPL,227.0,1687.0
1473412190,APPL,227.0,1687.0
1473412190,APPL,228.0,1637.0
1473412190,APPL,228.0,1637.0
1473412190,APPL,228.0,1637.0
1473412191,APPL,228.0,1637.0
1473412191,APPL,229.0,1679.0
1473412191,APPL,229.0,1679.0
1473412191,APPL,229.0,1679.0
1473412192,APPL,229.0,1679.0
1473412192,APPL,230.0,1643.0
1473412192,APPL,230.0,1643.0
1473412192,APPL,230.0,1643.0
1473412192,APPL,230.0,1643.0
1473412193,APPL,231.0,1619.0
1473412193,APPL,231.0,1619.0
1473412193,APPL,231.0,1619.0
1473412194,APPL,231.0,1619.0
1473412194,APPL,232.0,1663.0
1473412194,APPL,232.0,1663.0
1473412194,APPL,232.0,1663.0
1473412194,APPL,232.0,1663.0
1473412195,APPL,233.0,1687.0
1473412195,APPL,233.0,1687.0
1473412196,APPL,233.0,1687.0
1473412196,APPL,233.0,1687.0
1473412196,APPL,234.0,1642.0
1473412196,APPL,234.0,1642.0
1473412196,APPL,234.0,1642.0
1473412197,APPL,234.0,1642.0
1473412197,APPL,235.0,1544.0
1473412197,APPL,235.0,1544.0
1473412197,APPL,235.0,1544.0
1473412198,APPL,235.0,1544.0
1473412198,APPL,236.0,1569.0
1473412199,APPL,236.0,1569.0
1473412199,APPL,236.0,1569.0
1473412199,APPL,236.0,1569.0
1473412199,APPL,237.0,1673.0
1473412199,APPL,237.0,1673.0
1473412200,APPL,237.0,1673.0
1473412200,APPL,237.0,1673.0
1473412200,APPL,238.0,1678.0
1473412200,APPL,238.0,1678.0
1473412200,APPL,238.0,1678.0
1473412200,APPL,238.0,1678.0
1473412201,APPL,239.0,1659.0
1473412201,APPL,239.0,1659.0
1473412201,APPL,239.0,1659.0
1473412202,APPL,239.0,1659.0
1473412202,APPL,240.0,1668.0
1473412202,APPL,240.0,1668.0
1473412202,APPL,240.0,1668.0
1473412202,APPL,240.0,1668.0
1473412203,APPL,241.0,1584.0
1473412203,APPL,241.0,1584.0
1473412203,APPL,241.0,1584.0
1473412204,APPL,241.0,1584.0
1473412204,APPL,242.0,1665.0
1473412204,APPL,242.0,1665.0
1473412205,APPL,242.0,1665.0
1473412205,APPL,242.0,1665.0
1473412205,APPL,243.0,1504.0
1473412205,APPL,243.0,1504.0
1473412206,APPL,243.0,1504.0
1473412206,APPL,244.0,1586.0
1473412206,APPL,244.0,1586.0
1473412207,APPL,244.0,1586.0
1473412207,APPL,244.0,1586.0
1473412207,APPL,245.0,1695.0
1473412208,APPL,245.0,1695.0
1473412208,APPL,245.0,1695.0
1473412208,APPL,245.0,1695.0
1473412208,APPL,246.0,1542.0
1473412208,APPL,246.0,1542.0
1473412208,APPL,246.0,1542.0
1473412208,APPL,246.0,1542.0
1473412209,APPL,247.0,1690.0
1473412210,APPL,247.0,1690.0
1473412210,APPL,247.0,1690.0
1473412210,APPL,247.0,1690.0
1473412210,APPL,248.0,1567.0
1473412210,APPL,248.0,1567.0
1473412210,APPL,248.0,1567.0
1473412211,APPL,248.0,1567.0
1473412211,APPL,249.0,1674.0
1473412212,APPL,249.0,1674.0
1473412212,APPL,249.0,1674.0
1473412212,APPL,249.0,1674.0
1473412212,APPL,250.0,1650.0
1473412212,APPL,250.0,1650.0
1473412212,APPL,250.0,1650.0
1473412213,APPL,250.0,1650.0
1473412213,APPL,251.0,1577.0
1473412213,APPL,251.0,1577.0
1473412213,APPL,251.0,1577.0
1473412213,APPL,251.0,1577.0
1473412214,APPL,252.0,1649.0
1473412214,APPL,252.0,1649.0
1473412215,APPL,252.0,1649.0
1473412215,APPL,252.0,1649.0
1473412215,APPL,253.0,1556.0
1473412215,APPL,253.0,1556.0
1473412215,APPL,253.0,1556.0
1473412216,APPL,253.0,1556.0
1473412216,APPL,254.0,1542.0
1473412216,APPL,254.0,1542.0
1473412216,APPL,254.0,1542.0
1473412216,APPL,254.0,1542.0
1473412217,APPL,255.0,1504.0
1473412217,APPL,255.0,1504.0
1473412217,APPL,255.0,1504.0
1473412218,APPL,255.0,1504.0
1473412218,APPL,256.0,1673.0
1473412218,APPL,256.0,1673.0
1473412218,APPL,256.0,1673.0
1473412218,APPL,256.0,1673.0
1473412219,APPL,257.0,1584.0
1473412219,APPL,257.0,1584.0
1473412219,APPL,257.0,1584.0
1473412219,APPL,257.0,1584.0
1473412220,APPL,258.0,1523.0
1473412220,APPL,258.0,1523.0
1473412221,APPL,258.0,1523.0
1473412221,APPL,258.0,1523.0
1473412221,APPL,259.0,1686.0
1473412221,APPL,259.0,1686.0
1473412221,APPL,259.0,1686.0
1473412222,APPL,259.0,1686.0
1473412222,APPL,260.0,1655.0
1473412222,APPL,260.0,1655.0
1473412222,APPL,260.0,1655.0
1473412222,APPL,260.0,1655.0
1473412223,APPL,261.0,1585.0
1473412223,APPL,261.0,1585.0
1473412224,APPL,261.0,1585.0
1473412224,APPL,261.0,1585.0
1473412224,APPL,262.0,1677.0
1473412224,APPL,262.0,1677.0
1473412225,APPL,262.0,1677.0
1473412225,APPL,262.0,1677.0
1473412225,APPL,263.0,1590.0
1473412225,APPL,263.0,1590.0
1473412226,APPL,263.0,1590.0
1473412226,APPL,263.0,1590.0
1473412226,APPL,264.0,1542.0
1473412226,APPL,264.0,1542.0
1473412226,APPL,264.0,1542.0
1473412227,APPL,264.0,1542.0
1473412227,APPL,265.0,1602.0
1473412227,APPL,265.0,1602.0
1473412227,APPL,265.0,1602.0
1473412228,APPL,265.0,1602.0
1473412228,APPL,266.0,1602.0
1473412229,APPL,266.0,1602.0
1473412229,APPL,266.0,1602.0
1473412229,APPL,266.0,1602.0
1473412229,APPL,267.0,1507.0
1473412229,APPL,267.0,1507.0
1473412229,APPL,267.0,1507.0
1473412229,APPL,267.0,1507.0
1473412230,APPL,268.0,1585.0
1473412230,APPL,268.0,1585.0
1473412230,APPL,268.0,1585.0
1473412230,APPL,268.0,1585.0
1473412231,APPL,269.0,1577.0
1473412231,APPL,269.0,1577.0
1473412231,APPL,269.0,1577.0
1473412231,APPL,269.0,1577.0
1473412232,APPL,270.0,1633.0
1473412232,APPL,270.0,1633.0
1473412233,APPL,270.0,1633.0
1473412233,APPL,270.0,1633.0
1473412233,APPL,271.0,1610.0
1473412233,APPL,271.0,1610.0
1473412233,APPL,271.0,1610.0
1473412233,APPL,271.0,1610.0
1473412234,APPL,272.0,1684.0
1473412234,APPL,272.0,1684.0
1473412234,APPL,272.0,1684.0
1473412235,APPL,272.0,1684.0
1473412235,APPL,273.0,1693.0
1473412235,APPL,273.0,1693.0
1473412236,APPL,273.0,1693.0
1473412236,APPL,273.0,1693.0
1473412236,APPL,274.0,1575.0
1473412236,APPL,274.0,1575.0
1473412237,APPL,274.0,1575.0
1473412237,APPL,274.0,1575.0
1473412237,APPL,275.0,1511.0
1473412237,APPL,275.0,1511.0
1473412237,APPL,275.0,1511.0
1473412237,APPL,275.0,1511.0
1473412238,APPL,276.0,1596.0
1473412238,APPL,276.0,1596.0
1473412238,APPL,276.0,1596.0
1473412239,APPL,276.0,1596.0
1473412239,APPL,277.0,1629.0
1473412239,APPL,277.0,1629.0
1473412239,APPL,277.0,1629.0
1473412239,APPL,277.0,1629.0
1473412240,APPL,278.0,1543.0
1473412241,APPL,278.0,1543.0
1473412241,APPL,278.0,1543.0
1473412241,APPL,278.0,1543.0
1473412241,APPL,279.0,1626.0
1473412241,APPL,279.0,1626.0
1473412241,APPL,279.0,1626.0
1473412241,APPL,279.0,1626.0
1473412242,APPL,280.0,1504.0
1473412242,APPL,280.0,1504.0
1473412242,APPL,280.0,1504.0
1473412243,APPL,280.0,1504.0
1473412243,APPL,281.0,1660.0
1473412244,APPL,281.0,1660.0
1473412244,APPL,281.0,1660.0
1473412244,APPL,281.0,1660.0
1473412244,APPL,282.0,1633.0
1473412244,APPL,282.0,1633.0
1473412244,APPL,282.0,1633.0
1473412245,APPL,282.0,1633.0
1473412245,APPL,283.0,1596.0
1473412246,APPL,283.0,1596.0
1473412246,APPL,283.0,1596.0
1473412246,APPL,284.0,1565.0
1473412246,APPL,284.0,1565.0
1473412246,APPL,284.0,1565.0
1473412247,APPL,284.0,1565.0
1473412247,APPL,285.0,1538.0
1473412247,APPL,285.0,1538.0
1473412247,APPL,285.0,1538.0
1473412248,APPL,285.0,1538.0
1473412248,APPL,286.0,1563.0
1473412248,APPL,286.0,1563.0
1473412248,APPL,286.0,1563.0
1473412248,APPL,286.0,1563.0
1473412249,APPL,287.0,1591.0
1473412249,APPL,287.0,1591.0
1473412249,APPL,287.0,1591.0
1473412249,APPL,287.0,1591.0
1473412250,APPL,288.0,1639.0
1473412250,APPL,288.0,1639.0
1473412250,APPL,288.0,1639.0
1473412251,APPL,288.0,1639.0
1473412251,APPL,289.0,1697.0
1473412251,APPL,289.0,1697.0
1473412251,APPL,289.0,1697.0
1473412252,APPL,289.0,1697.0
1473412252,APPL,290.0,1590.0
1473412252,APPL,290.0,1590.0
1473412252,APPL,290.0,1590.0
1473412253,APPL,290.0,1590.0
1473412253,APPL,291.0,1638.0
1473412253,APPL,291.0,1638.0
1473412253,APPL,291.0,1638.0
1473412253,APPL,291.0,1638.0
1473412254,APPL,292.0,1508.0
1473412255,APPL,292.0,1508.0
1473412255,APPL,292.0,1508.0
1473412255,APPL,292.0,1508.0
1473412255,APPL,293.0,1627.0
1473412255,APPL,293.0,1627.0
1473412256,APPL,293.0,1627.0
1473412256,APPL,293.0,1627.0
1473412256,APPL,294.0,1681.0
1473412256,APPL,294.0,1681.0
1473412257,APPL,294.0,1681.0
1473412257,APPL,294.0,1681.0
1473412257,APPL,295.0,1622.0
1473412257,APPL,295.0,1622.0
1473412257,APPL,295.0,1622.0
1473412258,APPL,295.0,1622.0
1473412258,APPL,296.0,1596.0
1473412258,APPL,296.0,1596.0
1473412258,APPL,296.0,1596.0
1473412259,APPL,296.0,1596.0
1473412260,APPL,297.0,1694.0
1473412260,APPL,297.0,1694.0
1473412260,APPL,297.0,1694.0
1473412260,APPL,297.0,1694.0
1473412260,APPL,298.0,1524.0
1473412260,APPL,298.0,1524.0
1473412260,APPL,298.0,1524.0
1473412261,APPL,298.0,1524.0
1473412261,APPL,299.0,1558.0
1473412261,APPL,299.0,1558.0
1473412261,APPL,299.0,1558.0
1473412261,APPL,299.0,1558.0
1473412262,APPL,300.0,1531.0
1473412262,APPL,300.0,1531.0
1473412262,APPL,300.0,1531.0
1473412263,APPL,300.0,1531.0
1473412263,APPL,301.0,1548.0
1473412263,APPL,301.0,1548.0
1473412264,APPL,301.0,1548.0
1473412264,APPL,301.0,1548.0
1473412264,APPL,302.0,1556.0
1473412264,APPL,302.0,1556.0
1473412264,APPL,302.0,1556.0
1473412265,APPL,302.0,1556.0
1473412265,APPL,303.0,1622.0
1473412265,APPL,303.0,1622.0
1473412265,APPL,303.0,1622.0
1473412266,APPL,303.0,1622.0
1473412266,APPL,304.0,1624.0
1473412266,APPL,304.0,1624.0
1473412266,APPL,304.0,1624.0
1473412267,APPL,304.0,1624.0
1473412267,APPL,305.0,1500.0
1473412268,APPL,305.0,1500.0
1473412268,APPL,305.0,1500.0
1473412268,APPL,305.0,1500.0
1473412268,APPL,306.0,1545.0
1473412268,APPL,306.0,1545.0
1473412268,APPL,306.0,1545.0
1473412268,APPL,306.0,1545.0
1473412269,APPL,307.0,1531.0
1473412269,APPL,307.0,1531.0
1473412269,APPL,307.0,1531.0
1473412270,APPL,307.0,1531.0
1473412270,APPL,308.0,1528.0
1473412270,APPL,308.0,1528.0
1473412271,APPL,308.0,1528.0
1473412271,APPL,308.0,1528.0
1473412271,APPL,309.0,1631.0
1473412271,APPL,309.0,1631.0
1473412272,APPL,309.0,1631.0
1473412272,APPL,309.0,1631.0
1473412272,APPL,310.0,1617.0
1473412272,APPL,310.0,1617.0
1473412273,APPL,310.0,1617.0
1473412273,APPL,310.0,1617.0
1473412273,APPL,311.0,1583.0
1473412273,APPL,311.0,1583.0
1473412273,APPL,311.0,1583.0
1473412273,APPL,311.0,1583.0
1473412274,APPL,312.0,1686.0
1473412274,APPL,312.0,1686.0
1473412275,APPL,312.0,1686.0
1473412275,APPL,312.0,1686.0
1473412275,APPL,313.0,1515.0
1473412275,APPL,313.0,1515.0
1473412275,APPL,313.0,1515.0
1473412276,APPL,314.0,1642.0
1473412276,APPL,314.0,1642.0
1473412276,APPL,314.0,1642.0
1473412276,APPL,314.0,1642.0
1473412277,APPL,315.0,1564.0
1473412277,APPL,315.0,1564.0
1473412277,APPL,315.0,1564.0
1473412277,APPL,315.0,1564.0
1473412278,APPL,316.0,1633.0
1473412278,APPL,316.0,1633.0
1473412278,APPL,316.0,1633.0
1473412279,APPL,316.0,1633.0
1473412279,APPL,317.0,1548.0
1473412279,APPL,317.0,1548.0
1473412280,APPL,317.0,1548.0
1473412280,APPL,317.0,1548.0
1473412280,APPL,318.0,1578.0
1473412280,APPL,318.0,1578.0
1473412280,APPL,318.0,1578.0
1473412280,APPL,318.0,1578.0
1473412281,APPL,319.0,1608.0
1473412281,APPL,319.0,1608.0
1473412282,APPL,319.0,1608.0
1473412282,APPL,319.0,1608.0
1473412282,APPL,320.0,1563.0
1473412282,APPL,320.0,1563.0
1473412282,APPL,320.0,1563.0
1473412283,APPL,320.0,1563.0
1473412283,APPL,321.0,1575.0
1473412283,APPL,321.0,1575.0
1473412283,APPL,321.0,1575.0
1473412284,APPL,321.0,1575.0
1473412284,APPL,322.0,1593.0
1473412284,APPL,322.0,1593.0
1473412284,APPL,322.0,1593.0
1473412285,APPL,322.0,1593.0
1473412285,APPL,323.0,1660.0
1473412285,APPL,323.0,1660.0
1473412285,APPL,323.0,1660.0
1473412286,APPL,323.0,1660.0
1473412286,APPL,324.0,1648.0
1473412287,APPL,324.0,1648.0
1473412287,APPL,324.0,1648.0
1473412287,APPL,324.0,1648.0
1473412287,APPL,325.0,1679.0
1473412287,APPL,325.0,1679.0
1473412288,APPL,325.0,1679.0
1473412288,APPL,325.0,1679.0
1473412288,APPL,326.0,1503.0
1473412288,APPL,326.0,1503.0
1473412288,APPL,326.0,1503.0
1473412289,APPL,326.0,1503.0
1473412289,APPL,327.0,1547.0
1473412289,APPL,327.0,1547.0
1473412289,APPL,327.0,1547.0
1473412290,APPL,327.0,1547.0
1473412290,APPL,328.0,1674.0
1473412290,APPL,328.0,1674.0
1473412290,APPL,328.0,1674.0
1473412291,APPL,328.0,1674.0
1473412291,APPL,329.0,1592.0
1473412291,APPL,329.0,1592.0
1473412291,APPL,329.0,1592.0
1473412291,APPL,329.0,1592.0
1473412292,APPL,330.0,1519.0
1473412292,APPL,330.0,1519.0
1473412292,APPL,330.0,1519.0
1473412292,APPL,330.0,1519.0
1473412293,APPL,331.0,1624.0
1473412293,APPL,331.0,1624.0
1473412293,APPL,331.0,1624.0
1473412294,APPL,331.0,1624.0
1473412294,APPL,332.0,1510.0
1473412294,APPL,332.0,1510.0
1473412294,APPL,332.0,1510.0
1473412294,APPL,332.0,1510.0
1473412295,APPL,333.0,1650.0
1473412295,APPL,333.0,1650.0
1473412295,APPL,333.0,1650.0
1473412296,APPL,333.0,1650.0
1473412296,APPL,334.0,1583.0
1473412296,APPL,334.0,1583.0
1473412296,APPL,334.0,1583.0
1473412296,APPL,334.0,1583.0
1473412297,APPL,335.0,1529.0
1473412297,APPL,335.0,1529.0
1473412297,APPL,335.0,1529.0
1473412297,APPL,335.0,1529.0
1473412298,APPL,336.0,1598.0
1473412298,APPL,336.0,1598.0
1473412298,APPL,336.0,1598.0
1473412298,APPL,336.0,1598.0
1473412299,APPL,337.0,1594.0
1473412299,APPL,337.0,1594.0
1473412299,APPL,337.0,1594.0
1473412300,APPL,337.0,1594.0
1473412300,APPL,338.0,1697.0
1473412300,APPL,338.0,1697.0
1473412300,APPL,338.0,1697.0
1473412300,APPL,338.0,1697.0
1473412301,APPL,339.0,1520.0
1473412301,APPL,339.0,1520.0
1473412301,APPL,339.0,1520.0
1473412302,APPL,339.0,1520.0
1473412302,APPL,340.0,1516.0
1473412302,APPL,340.0,1516.0
1473412303,APPL,340.0,1516.0
1473412303,APPL,340.0,1516.0
1473412303,APPL,341.0,1607.0
1473412303,APPL,341.0,1607.0
1473412303,APPL,341.0,1607.0
1473412304,APPL,341.0,1607.0
1473412304,APPL,342.0,1657.0
1473412304,APPL,342.0,1657.0
1473412304,APPL,342.0,1657.0
1473412305,APPL,342.0,1657.0
1473412305,APPL,343.0,1502.0
1473412305,APPL,343.0,1502.0
1473412305,APPL,343.0,1502.0
1473412305,APPL,343.0,1502.0
1473412306,APPL,344.0,1534.0
1473412306,APPL,344.0,1534.0
1473412306,APPL,344.0,1534.0
1473412307,APPL,344.0,1534.0
1473412307,APPL,345.0,1525.0
1473412307,APPL,345.0,1525.0
1473412307,APPL,345.0,1525.0
1473412308,APPL,345.0,1525.0
1473412308,APPL,346.0,1658.0
1473412308,APPL,346.0,1658.0
1473412308,APPL,346.0,1658.0
1473412309,APPL,346.0,1658.0
1473412309,APPL,347.0,1543.0
1473412309,APPL,347.0,1543.0
1473412309,APPL,347.0,1543.0
1473412309,APPL,347.0,1543.0
1473412310,APPL,348.0,1567.0
1473412311,APPL,348.0,1567.0
1473412311,APPL,348.0,1567.0
1473412311,APPL,348.0,1567.0
1473412311,APPL,349.0,1539.0
1473412311,APPL,349.0,1539.0
1473412311,APPL,349.0,1539.0
1473412311,APPL,349.0,1539.0
1473412312,APPL,350.0,1543.0
1473412312,APPL,350.0,1543.0
1473412313,APPL,350.0,1543.0
1473412313,APPL,350.0,1543.0
1473412313,APPL,351.0,1500.0
1473412314,APPL,351.0,1500.0
1473412314,APPL,351.0,1500.0
1473412314,APPL,351.0,1500.0
1473412314,APPL,352.0,1566.0
1473412314,APPL,352.0,1566.0
1473412315,APPL,352.0,1566.0
1473412315,APPL,352.0,1566.0
1473412315,APPL,353.0,1657.0
1473412315,APPL,353.0,1657.0
1473412315,APPL,353.0,1657.0
1473412316,APPL,353.0,1657.0
1473412316,APPL,354.0,1570.0
1473412316,APPL,354.0,1570.0
1473412317,APPL,354.0,1570.0
1473412317,APPL,354.0,1570.0
1473412317,APPL,355.0,1631.0
1473412317,APPL,355.0,1631.0
1473412318,APPL,355.0,1631.0
1473412318,APPL,355.0,1631.0
1473412318,APPL,356.0,1615.0
1473412319,APPL,356.0,1615.0
1473412319,APPL,356.0,1615.0
1473412319,APPL,356.0,1615.0
1473412319,APPL,357.0,1643.0
1473412319,APPL,357.0,1643.0
1473412319,APPL,357.0,1643.0
1473412319,APPL,357.0,1643.0
1473412320,APPL,358.0,1662.0
1473412320,APPL,358.0,1662.0
1473412320,APPL,358.0,1662.0
1473412321,APPL,358.0,1662.0
1473412321,APPL,359.0,1530.0
1473412321,APPL,359.0,1530.0
1473412321,APPL,359.0,1530.0
1473412322,APPL,359.0,1530.0
1473412322,APPL,360.0,1580.0
1473412322,APPL,360.0,1580.0
1473412322,APPL,360.0,1580.0
1473412323,APPL,360.0,1580.0
1473412323,APPL,361.0,1557.0
1473412323,APPL,361.0,1557.0
1473412323,APPL,361.0,1557.0
1473412324,APPL,361.0,1557.0
1473412324,APPL,362.0,1519.0
1473412324,APPL,362.0,1519.0
1473412325,APPL,362.0,1519.0
1473412325,APPL,362.0,1519.0
1473412325,APPL,363.0,1672.0
1473412325,APPL,363.0,1672.0
1473412326,APPL,363.0,1672.0
1473412326,APPL,363.0,1672.0
1473412326,APPL,364.0,1513.0
1473412326,APPL,364.0,1513.0
1473412326,APPL,364.0,1513.0
1473412327,APPL,364.0,1513.0
1473412327,APPL,365.0,1661.0
1473412327,APPL,365.0,1661.0
1473412327,APPL,365.0,1661.0
1473412327,APPL,365.0,1661.0
1473412328,APPL,366.0,1658.0
1473412328,APPL,366.0,1658.0
1473412328,APPL,366.0,1658.0
1473412328,APPL,366.0,1658.0
1473412329,APPL,367.0,1608.0
1473412330,APPL,367.0,1608.0
1473412330,APPL,367.0,1608.0
1473412330,APPL,367.0,1608.0
1473412330,APPL,368.0,1595.0
1473412330,APPL,368.0,1595.0
1473412331,APPL,368.0,1595.0
1473412331,APPL,368.0,1595.0
1473412331,APPL,369.0,1560.0
1473412331,APPL,369.0,1560.0
1473412331,APPL,369.0,1560.0
1473412331,APPL,369.0,1560.0
1473412332,APPL,370.0,1647.0
1473412332,APPL,370.0,1647.0
1473412332,APPL,370.0,1647.0
1473412333,APPL,370.0,1647.0
1473412333,APPL,371.0,1616.0
1473412333,APPL,371.0,1616.0
1473412334,APPL,371.0,1616.0
1473412334,APPL,371.0,1616.0
1473412334,APPL,372.0,1615.0
1473412334,APPL,372.0,1615.0
1473412335,APPL,372.0,1615.0
1473412335,APPL,372.0,1615.0
1473412335,APPL,373.0,1609.0
1473412335,APPL,373.0,1609.0
1473412335,APPL,373.0,1609.0
1473412336,APPL,373.0,1609.0
1473412336,APPL,374.0,1642.0
1473412336,APPL,374.0,1642.0
1473412336,APPL,374.0,1642.0
1473412337,APPL,374.0,1642.0
1473412337,APPL,375.0,1592.0
1473412337,APPL,375.0,1592.0
1473412337,APPL,375.0,1592.0
1473412338,APPL,375.0,1592.0
1473412338,APPL,376.0,1643.0
1473412338,APPL,376.0,1643.0
1473412338,APPL,376.0,1643.0
1473412339,APPL,376.0,1643.0
1473412339,APPL,377.0,1698.0
1473412339,APPL,377.0,1698.0
1473412339,APPL,377.0,1698.0
1473412340,APPL,377.0,1698.0
1473412340,APPL,378.0,1555.0
1473412340,APPL,378.0,1555.0
1473412340,APPL,378.0,1555.0
1473412341,APPL,378.0,1555.0
1473412341,APPL,379.0,1623.0
1473412341,APPL,379.0,1623.0
1473412341,APPL,379.0,1623.0
1473412341,APPL,379.0,1623.0
1473412342,APPL,380.0,1612.0
1473412342,APPL,380.0,1612.0
1473412342,APPL,380.0,1612.0
1473412342,APPL,380.0,1612.0
1473412343,APPL,381.0,1516.0
1473412343,APPL,381.0,1516.0
1473412343,APPL,381.0,1516.0
1473412344,APPL,381.0,1516.0
1473412344,APPL,382.0,1691.0
1473412344,APPL,382.0,1691.0
1473412345,APPL,382.0,1691.0
1473412345,APPL,382.0,1691.0
1473412345,APPL,383.0,1646.0
1473412345,APPL,383.0,1646.0
1473412345,APPL,383.0,1646.0
1473412346,APPL,383.0,1646.0
1473412346,APPL,384.0,1590.0
1473412346,APPL,384.0,1590.0
1473412346,APPL,384.0,1590.0
1473412347,APPL,384.0,1590.0
1473412347,APPL,385.0,1545.0
1473412348,APPL,385.0,1545.0
1473412348,APPL,385.0,1545.0
1473412348,APPL,385.0,1545.0
1473412348,APPL,386.0,1645.0
1473412348,APPL,386.0,1645.0
1473412349,APPL,386.0,1645.0
1473412349,APPL,386.0,1645.0
1473412349,APPL,387.0,1591.0
1473412349,APPL,387.0,1591.0
1473412349,APPL,387.0,1591.0
1473412349,APPL,387.0,1591.0
1473412350,APPL,388.0,1641.0
1473412350,APPL,388.0,1641.0
1473412351,APPL,388.0,1641.0
1473412351,APPL,388.0,1641.0
1473412351,APPL,389.0,1673.0
1473412351,APPL,389.0,1673.0
1473412352,APPL,389.0,1673.0
1473412352,APPL,389.0,1673.0
